epoch,loss,mae,val_loss,val_mae
0,0.043030839413404465,0.47439801692962646,0.11114190518856049,1.1606876850128174
1,0.012033146806061268,0.1590888798236847,0.13958677649497986,1.4452542066574097
2,0.009092156775295734,0.12745991349220276,0.15831564366817474,1.6324894428253174
3,0.007875580340623856,0.1138218566775322,0.04538319259881973,0.4959646463394165
4,0.007585252169519663,0.11090125143527985,0.007736624218523502,0.11038690060377121
5,0.004976219031959772,0.0804823786020279,0.005134269595146179,0.078797347843647
6,0.004709606524556875,0.07723567634820938,0.0028209295123815536,0.051762647926807404
7,0.003977085929363966,0.06889310479164124,0.004540819674730301,0.07918846607208252
8,0.004290528129786253,0.07252845913171768,0.004037216305732727,0.07250281423330307
9,0.004312184639275074,0.07285373657941818,0.004742627032101154,0.07716821134090424
10,0.0030839298851788044,0.05756600573658943,0.002416271483525634,0.049345407634973526
11,0.0028757278341799974,0.05496678128838539,0.0017202397575601935,0.034487754106521606
12,0.002873068442568183,0.05492411553859711,0.002019652631133795,0.03946555778384209
13,0.002915492979809642,0.055542219430208206,0.0017391154542565346,0.03744221851229668
14,0.0027491021901369095,0.0535803884267807,0.001978097716346383,0.042041510343551636
15,0.0024375368375331163,0.049435023218393326,0.0010565880220383406,0.02465362474322319
16,0.002302145818248391,0.04774613678455353,0.0010424107313156128,0.023691846057772636
17,0.0023179310373961926,0.04791487753391266,0.0013360598823055625,0.030935296788811684
18,0.002288792748004198,0.04739024490118027,0.001108895754441619,0.02780531533062458
19,0.002224128693342209,0.04677359014749527,0.0014190713409334421,0.02989632450044155
20,0.0020883390679955482,0.04489107057452202,0.0009020192665047944,0.020956333726644516
21,0.002018190687522292,0.04396124184131622,0.0009412465733475983,0.02289802022278309
22,0.002007498871535063,0.04383477941155434,0.0009589974069967866,0.023341234773397446
23,0.0019823377951979637,0.043525584042072296,0.0009257343481294811,0.02177715115249157
24,0.0019483946962282062,0.043101999908685684,0.0008508391911163926,0.020076174288988113
25,0.001874326029792428,0.0420500747859478,0.0008442862308584154,0.019349226728081703
26,0.0018755098572000861,0.042091190814971924,0.0007957140333019197,0.018637828528881073
27,0.0018633839208632708,0.04186425730586052,0.0007933381129987538,0.018635939806699753
28,0.0018319374648854136,0.04147278890013695,0.0008312156423926353,0.02095520868897438
29,0.0018255040049552917,0.041414421051740646,0.0007737611304037273,0.018246576189994812
30,0.0017610052600502968,0.04055573418736458,0.0007157023646868765,0.01659167744219303
31,0.0017430128064006567,0.04036257788538933,0.0007180868997238576,0.016590936109423637
32,0.0017675308044999838,0.04060659185051918,0.0007182994741015136,0.0167443435639143
33,0.0017535260412842035,0.040484603494405746,0.0007064291858114302,0.016253160312771797
34,0.0017680011224001646,0.04058913141489029,0.000719906878657639,0.017329661175608635
35,0.0017212822567671537,0.04007600247859955,0.0007029927801340818,0.01645774021744728
36,0.001717289094813168,0.04002302885055542,0.0007147176074795425,0.016379524022340775
37,0.0017164944438263774,0.03993759676814079,0.0006870343931950629,0.015705101191997528
38,0.0017253145342692733,0.04003177210688591,0.0006991692935116589,0.015882177278399467
39,0.001709735137410462,0.03988219425082207,0.0006821167189627886,0.015170800499618053
40,0.0017063857521861792,0.03976433724164963,0.0006711801397614181,0.014915588311851025
41,0.0016758270794525743,0.03944966197013855,0.0006713668699376285,0.014950549229979515
42,0.00169127166736871,0.03956801816821098,0.0006693199393339455,0.01492822915315628
43,0.0016772275557741523,0.039412207901477814,0.0006732113542966545,0.015109222382307053
44,0.0016768068308010697,0.0394933819770813,0.0006763681303709745,0.015355984680354595
45,0.0016797366552054882,0.03944692015647888,0.0006621479988098145,0.014749327674508095
46,0.0016758092679083347,0.03943435102701187,0.0006600018823519349,0.014617901295423508
47,0.0016748134512454271,0.03942097723484039,0.0006634283345192671,0.014777013100683689
48,0.0016729597700759768,0.0393887460231781,0.0006635561585426331,0.014821161516010761
49,0.0016852588159963489,0.03957930579781532,0.0006695241900160909,0.015103831887245178
